Known Planet Name,X,Y,RA,Dec,Rand. Dist.,Region,Sector,Grid,Link,technicalId,Source : http://www.swgalaxymap.com/,url,title,is_character,side_bar,paragraph,crosslinks,Empire,Rebel
Maltha Obex,5280.98,9186.63,0.08728063196,24.58724864,383000140,Outer Rim,Mieru'kar Sector,O3,http://starwars.wikia.com/wiki/Maltha_Obex,715.0,,https://starwars.fandom.com/wiki/Maltha_Obex,Maltha Obex,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'O-3'}}","Maltha Obex was an astronomical object located in the galaxy's Outer Rim Territories.
","['Outer_Rim_Territories', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Manaan,4769.58,-2162.9,0.08728573224,24.58555078,383000547,Inner Rim,,O11,http://starwars.wikia.com/wiki/Manaan,1492.0,,https://starwars.fandom.com/wiki/Manaan,Manaan,False,"{'Astrographical information': {'Region': 'Inner Rim', 'Grid coordinates': 'O-11'}, 'Physical information': {'Primary terrain': 'Oceans'}, 'Societal information': {'Native species': 'Selkath'}}","Manaan was an ocean planet located in the galaxy's Inner Rim, in grid square O-11 on the Standard Galactic Grid. It was the homeworld of the sentient Selkath species, which had been historically devoted to the care of their native oceans. The Selkath bounty hunters Mantu and Chata Hyoki hailed from Manaan.
","['Inner_Rim', 'The_galaxy', 'Bounty_hunter', 'Species', 'Homeworld', 'Standard_Galactic_Grid', 'Planet', 'Ocean', 'Mantu', 'Canon', 'Chata_Hyoki', 'Sentience', 'Selkath']",0,0
Manda,10231.88,-7563.65,0.08723125587,24.58474285,382999845,Mid Rim,Manda Sector,R15,http://starwars.wikia.com/wiki/Manda,1813.0,,https://starwars.fandom.com/wiki/Manda,Manda,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'R-15'}}","Manda was an astronomical object located in the galaxy's Mid Rim with plenty of transport. The freighter Eclipse once set course in hyperspace to Manda to drop off several of its crewmembers. Tibbs Ospe, the owner of the Lodge on the planet Vandor, thought that Vandor might make a good stop for traders heading to Manda or Deneba, so by 10 BBY, he had fixed the ruins of Ypsobay Trading Company's old headquarters, filled in craters in old landing strips, and let people know they could find fuel and food at Fort Ypso.
","['Tibbs_Ospe', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Transport', 'Hyperspace', 'Planet', 'Fuel', 'The_galaxy', 'Proclamation_of_the_New_Order', 'Sexes', 'Fort_Ypso', 'Foodstuff', 'Kessel', 'Ypsobay_Trading_Company', 'The_Lodge', 'Eclipse_(freighter)', 'Vandor', 'Canon', 'Merchant', '10_BBY', 'Freighter', '19_BBY', 'Mid_Rim', 'Krysiant_Rheden']",0,0
Mandalore,5451.78,4083.17,0.08727892855,24.58648518,382999764,Outer Rim,Mandalore Sector,O7,http://starwars.wikia.com/wiki/Mandalore,994.0,,https://starwars.fandom.com/wiki/Mandalore,Mandalore,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Mandalore sector', 'System': 'Mandalore system', 'Moons': 'Concordia', 'Grid coordinates': 'O-7', 'Rotation period': '19 standard hours', 'Orbital period': '366 standard days'}, 'Physical information': {'Diameter': ['9', '200 kilometers'], 'Atmosphere': 'Breathable but Inhospitable', 'Climate': 'Hot and dry', 'Primary terrain': ['Desert', 'Domed cities'], 'Points of interest': ['Royal Academy of Government/Imperial Academy of Mandalore', 'Mandalore Banking Center', 'Mandalore prison outpost', 'Peace Park', 'Royal prison', 'Statue of Tarre Vizsla', 'Sundari Royal Palace'], 'Fauna': ['Galaar', 'Shriek-hawk']}, 'Societal information': {'Immigrated species': 'Human', 'Primary language(s)': ['Galactic Basic', ""Mando'a""], 'Government': ['Duchess', ""Mand'alor"", 'Prime Minister', 'Viceroy', 'Governor'], 'Population': ['4', '000', '000:', '81% humans', '19% other'], 'Demonym': 'Mandalorian', 'Major cities': ['Keldabe', 'Ronion', 'Sundari'], 'Major imports': 'Raw materials', 'Major exports': ['Mercenaries', 'starships'], 'Affiliation': ['Mandalorians', 'New Mandalorians', 'Shadow Collective', 'Galactic Empire']}}","Mandalore was a planet located in the Outer Rim Territories. It was the homeworld of the Mandalorians, a fearsome warrior people who fought the Jedi and raided their temple during the fall of the Old Republic. Wearing distinctive armor that was often made from Beskar, they were feared throughout the galaxy, and had political influence over two thousand other star systems.
","['Galaar', 'Behavioral_modification_biochip', 'Venator-class_Star_Destroyer', 'Captain', 'Standard_century', 'Clan_Vizsla', 'Temperature', 'Ursa_Wren', 'City', 'Mando%27a', 'Galactic_Republic', 'Bounty_hunter', 'Desert', 'Peace_Park', 'Naboo', '2_BBY', 'Mandalore_system', 'Statue_of_Tarre_Vizsla', 'Jedi', 'Koska_Reeves', 'Jedi_Order', 'Repeating_blaster', 'Mercenary', 'Clan_Wren', 'Domed_city', 'Imperial_Academy_of_Mandalore', 'Darksaber', 'Tal_Merrik', 'Savage_Opress', 'Concordia', 'Standard_year', 'Ketsu_Onyo', 'Governor', 'Trade_Federation', 'Sabine_Wren', 'Terrorist', '501st_Legion', 'Mandalorian_black_market_conspiracy', 'Mandalorian_resistance', 'Royal_prison', 'Planet', 'Gideon', 'Pre_Vizsla', 'Battle_of_Zanbar', 'Talzin', 'Alrich_Wren', 'Mandalorian', 'Gunship', 'The_galaxy', 'Escape_from_the_Spire', 'Imperial_Academy', 'Beskar', 'Ahsoka_Tano', 'Clan_Saxon', 'Youngling', 'Gar_Saxon', 'Homeworld', 'Hark', 'Tiber_Saxon%27s_Star_Destroyer', 'Moogan', 'Pyke_Syndicate', 'Starship', 'Sundari', 'Maul', 'Prisoner', 'Politics', 'Clone_Commander', 'The_Night_of_a_Thousand_Tears', 'Council_of_Neutral_Systems', 'Prime_Minister', 'Phoenix_Cell', 'Mitth%27raw%27nuruodo', 'Viceroy', 'Death_Watch', 'Clone_Wars', 'Ronion', 'Capital', 'Mandalore_prison_outpost', 'Padawan', 'Grand_Admiral', 'Skirmish_on_Krownest', 'Standard_hour', 'Gideon%27s_Imperial_remnant', 'Prison', 'Slabin', 'Order_66', 'Bio-cube', 'Mandalore_sector', 'Standard_Galactic_Grid', 'Standard_day', 'Grand_Army_of_the_Republic', 'Shriek-hawk', 'Regent', 'Mission_to_steal_weapons_from_Gideon%27s_Imperial_remnant', 'Galaxy', 'Mand%27alor', 'Sundari_Royal_Palace', 'Gideon%27s_light_cruiser', 'Din_Djarin', 'Advisor', 'Rex', 'Padm%C3%A9_Amidala', 'Commando', 'Outer_Rim_Territories', 'Human', 'Spectres', 'Parent', 'Mandalorian_Civil_War_(Imperial_Era)', 'Anakin_Skywalker', 'Mandalorian_Protectors', 'Assassin', 'Cadet', 'Mandalorian_crusaders', 'Black_market', 'Tarre_Vizsla', 'Siege_of_Mandalore', 'Clan_Eldar', '332nd_Division', 'Clan_Rook', 'Mandalorian_cataclysm', 'Invasion_of_Naboo', 'Mandalorian_secret_service', 'Tiber_Saxon', '5_ABY', 'Galactic_Basic', 'Kalevala', 'Atmosphere', 'Galactic_Empire', 'Obi-Wan_Kenobi', 'Second_rescue_of_Grogu', 'Satine_Kryze', 'Coruscant', 'Mission_to_Mandalore', 'Takeover_of_Mandalore', 'Moff', 'Battle_of_Jakku', 'Kilometer', 'Mandalorian_Civil_War', 'Keldabe', 'Korkie_Kryze', 'Duke', 'Tribunal', 'Great_Purge', 'New_Mandalorians', 'The_Tribe', 'Bo-Katan_Kryze', 'Moon', 'Qui-Gon_Jinn', 'Mandalore_Banking_Center', 'Imperial_Palace', 'Mandalorian_armor', 'Boba_Fett', 'Jedi_Master', '1_BBY', 'Mandalorian_civil_war_(Clone_Wars)', 'Martial_traditionalists', 'Canon', 'Black_Sun', 'Confederacy_of_Independent_Systems', 'Fenn_Rau', 'Sith_Lord', 'Almec', 'Darth_Sidious', 'Arc_Pulse_Generator', 'Death', 'Shadow_Collective']",0,1
Manpha,-1195.13,-15214.07,0.08734521922,24.58359836,382999853,Outer Rim,Seitia Sector,K20,http://starwars.wikia.com/wiki/Manpha,322.0,,https://starwars.fandom.com/wiki/Manpha,Manpha,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Grid coordinates': 'K-20', 'Trade routes': 'Corellian Trade Spine'}, 'Physical information': {'Primary terrain': 'Swamp'}}","Manpha was a swampy, wet Outer Rim planet and the homeworld of the Shawda Ubb musician Rappertunie. Located on the Corellian Trade Spine, it was positioned at the coordinates K-20 on the Standard Galactic Grid.
","['Swamp', 'Corellian_Trade_Spine', 'Outer_Rim_Territories', 'Homeworld', 'Standard_Galactic_Grid', 'Planet', 'Canon', 'Musician', 'Shawda_Ubb', 'Rappertunie']",0,0
Mantooine,837.06,7089.97,0.08732495187,24.58693499,382999517,Outer Rim,Atrivis Sector,L5,http://starwars.wikia.com/wiki/Mantooine,840.0,,https://starwars.fandom.com/wiki/Mantooine,Mantooine,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Atrivis sector'}, 'Societal information': {'Affiliation': ['Galactic Empire', 'Alliance to Restore the Republic']}}","Mantooine was an astronomical object located in the Atrivis sector where an Imperial garrison was based. In 14 AFE, a resistance group known as the Liberators managed to seize the garrison but were soon defeated by the Imperial Navy in the same year.
","['The_Rebel_Files', 'support_craft', 'Galactic_Empire', 'Battle_on_Mantooine', 'Alliance_to_Restore_the_Republic', 'Imperial_garrison_(Mantooine)', 'Galaxy', 'Imperial_Navy', 'Liberators', 'Outer_Rim_Territories', 'Imperial_calendar', 'Early_rebellion_against_the_Galactic_Empire', 'Atrivis_sector', 'Garrison', 'Troop_transport', 'Canon', 'Starfighter', 'Safe_world', 'Commander-in-Chief', 'General', 'Standard_year', 'Mon_Mothma', 'Antoc_Merrick']",0,0
Maridun,7690.79,5339.66,0.08725659855,24.58667315,383000170,Outer Rim,Rolion Sector,Q6,http://starwars.wikia.com/wiki/Maridun,640.0,,https://starwars.fandom.com/wiki/Maridun,Maridun,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Rolion sector', 'System': 'Maridun system', 'Suns': '1', 'Grid coordinates': 'Q-6'}, 'Physical information': {'Atmosphere': 'Breathable', 'Climate': 'Temperate', 'Primary terrain': ['Plains', 'Savannas'], 'Points of interest': ['Lurmen village', 'Separatist outpost'], 'Fauna': ['Carrier butterflies', 'Mastiff phalones']}, 'Societal information': {'Native species': 'Amani', 'Immigrated species': 'Lurmen'}}","Maridun was a planet located in the Rolion sector of the Outer Rim Territories. It was a temperate and verdant world, with a comfortable climate despite its challenging ecosystem and dangerous predators. Covered in grassy plains where large seed pods grew, it was the homeworld of the Amanin and was inhabited by mastiff phalones.
","['Venator-class_Star_Destroyer', 'Atmosphere', 'Standard_Galactic_Grid', 'Planet', 'Carrier_butterfly', 'Mastiff_phalone', 'Maridun_system', 'Galactic_Republic', 'Separatist_outpost_(Maridun)', 'Grass', 'Lurmen', 'Jedi', 'Maridun%27s_star', 'Battle_of_Quell', 'Amani', 'Lok_Durd', 'Diet', 'Outer_Rim_Territories', 'Defoliator', 'Canon', 'Rolion_sector', 'General', 'Lurmen_village', 'Confederacy_of_Independent_Systems', 'Eye', 'Clone_Wars', 'Defense_of_Maridun']",0,0
Mataou,-1330.83,-12924.7,0.08734657257,24.58394085,382999773,Outer Rim,Anoat Sector,K18,http://starwars.wikia.com/wiki/Mataou,418.0,,https://starwars.fandom.com/wiki/Mataou,Mataou,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Anoat sector', 'System': 'Mataou system', 'Moons': 'Nar Hypa', 'Grid coordinates': 'K-18', 'Trade routes': ['Corellian Trade Spine', 'Ison Trade Corridor']}, 'Physical information': {'Climate': 'Hot', 'Primary terrain': 'Desert', 'Points of interest': ['Gnuda Kajidic ancestral estate', 'Imperial garrison', 'Necropolis', 'Shrine of Dynasties', ""Yantuh's palace""], 'Fauna': 'Ro hypa'}, 'Societal information': {'Affiliation': ['Hutts', 'Gnuda Kajidic', 'Kouhun', 'Galactic Empire']}}","Mataou was a hot desert planet located in the Mataou system, in the Anoat sector of the Outer Rim Territories, on the edge of the Ivax Nebula. Long before the Galactic Civil War, Mataou was ruled by Hutts, including the Gnuda Kajidic. In their heyday, the Hutts of Mataou established vast settlements in the classical architectural Hutt style.
","['Anoat_sector', 'Uprising', 'Snake', 'Temperature', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Ison_Trade_Corridor', 'Planet', 'The_Smuggler', 'Ro_hypa', 'Hutt', 'Battle_of_Mataou', 'Nar_Hypa', 'Trade_Spine_League', 'Desert', 'Imperial_garrison_(Mataou)', 'Starship', 'Iron_Blockade', 'Mataou_system', 'Yantuh%27s_palace', 'Necropolis_(Mataou)', 'Corellian_Trade_Spine', 'Outer_Rim_Territories', 'Sector', 'Ivax_Nebula', 'Gnuda', 'Canon', 'Time', 'Gnuda_Kajidic_ancestral_estate', 'Hutt_jewel_world', 'Galactic_Civil_War', 'Classical_architectural_Hutt_style', 'Shrine_of_Dynasties', 'Kouhun_(order)', 'Kajidic', 'Imperial_Era']",0,0
Maya Kovel,-4840.71,-10225.57,0.08738157715,24.58434463,382999880,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/Maya_Kovel,304.0,,https://starwars.fandom.com/wiki/Maya_Kovel,Maya Kovel,False,"{'General information': {'Location': ['Moddell sector', 'Outer Rim Territories']}}","Maya Kovel was a location in the galaxy's Moddell sector. It was near Thonner and Vasha.
","['Moddell_sector', 'Outer_Rim_Territories', 'Thonner', 'Canon', 'Vasha', 'The_galaxy']",0,0
Mechis III,1391.51,-6994.25,0.08731942225,24.58482803,382999486,Inner Rim,,L14,http://starwars.wikia.com/wiki/Mechis_III,1216.0,,https://starwars.fandom.com/wiki/Mechis_III,Mechis III,False,{'Chronological and political information': {'Affiliation': 'Techno Union'}},"Mechis III was a vital Techno Union world located in the galaxy. It was defended by a mix of starships from member corporations and design firms such as SoroSuub Corporation.
","['Techno_Union', 'Canon', 'SoroSuub_Corporation', 'Starship', 'The_galaxy']",0,0
Media,10837.48,8863.0,0.08722521612,24.58720023,382999563,Outer Rim,Corporate Sector,S4,http://starwars.wikia.com/wiki/Media,569.0,,https://starwars.fandom.com/wiki/Media,Media,False,{},"The media were the means of communication with which information could be transmitted to the public. Publication was a type of media.
",['Canon'],0,0
Mephout,-5528.49,-15918.54,0.08738843649,24.58349298,383000512,Wild Space,,H20,http://starwars.wikia.com/wiki/Mephout,1996.0,,https://starwars.fandom.com/wiki/Mephout,Mephout,False,"{'Astrographical information': {'Region': 'Wild Space', 'Grid coordinates': 'H-20'}}","Mephout was an astronomical object located in Wild Space, positioned at the coordinates H-20 on the Standard Galactic Grid.
","['Wild_Space', 'Standard_Galactic_Grid', 'Canon']",0,0
Metalorn,9150.91,2660.55,0.08724203655,24.58627236,382999759,Mid Rim,Talcene Sector,R8,http://starwars.wikia.com/wiki/Metalorn,1845.0,,https://starwars.fandom.com/wiki/Metalorn,Metalorn,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'R-8'}, 'Physical information': {'Points of interest': 'Unreal City'}, 'Societal information': {'Immigrated species': 'Skakoan', 'Affiliation': ['Techno Union', 'Confederacy of Independent Systems', 'Galactic Empire', 'New Republic']}}","Metalorn was an industrial planet located in the galaxy's Mid Rim. A vital Techno Union world, it was aligned with the Confederacy of Independent Systems during the Clone Wars. Its Skakoan population was enslaved by the Galactic Empire for their Separatists sympathies, causing some to join the Alliance to Restore the Republic. Metalorn's production capacity supported the Imperial Military during the Galactic Civil War, causing the Rebel Alliance to consider it a potential target. The Skakoan Wat Tambor began his career in techology on Metalorn, going on to become Foreman of the Techno Union.
","['Slavery', 'Operation_Ringbreaker', 'Pressure_suit', 'Galactic_Republic', 'Unreal_City', 'Alliance_to_Restore_the_Republic', 'Mostema', 'Proclamation_of_the_New_Order', 'Mining', 'Shipyard', 'Electronic_translator', '3_ABY', 'Standard_year', 'Wat_Tambor', 'Techno_Union', '19_BBY', 'Probe_droid', 'Mid_Rim', 'Galactic_Emperor', 'Battle_of_Endor', '22_BBY', 'Planet', 'Kes_Dameron', 'The_galaxy', 'Capture_of_Skako', 'New_Republic', 'Homeworld', '83_BBY', 'Starship', 'Humanoid', 'Shara_Bey', 'Starfighter', 'Species', 'Clone_Wars', 'Jakku', 'Mission_to_Mustafar', 'Heaven_system', 'Prison', 'Troithe', 'Crix_Madine', 'Oxygen', 'Core_Worlds', 'Standard_Galactic_Grid', 'Standard_day', 'Foreman', 'Fleet', 'Galaxy', 'Standard_month', 'Oplovis_sector', 'Cyborg', '82_BBY', 'Galactic_Senate', 'Assassin', 'Binary', '5_ABY', 'Galactic_Basic', 'Skakoan', 'Atmosphere', 'Galactic_Empire', 'SoroSuub_Corporation', 'Endor', 'Methane', '32_BBY', 'Battle_of_Jakku', 'Sexes', 'Yavin_4', '4_ABY', 'Jedi_Master', 'Ecumenopolis', 'Canon', 'Sentience', 'Skakoverbal', 'Language', 'General', 'Confederacy_of_Independent_Systems', 'Skako', 'Skako_Minor', 'Galactic_Civil_War', 'Darth_Sidious', 'Hydrogen_sulfide', 'Imperial_Military']",1,1
Metellos,-202.62,18.42,0.08733532076,24.5858771,382999943,Core,,K9,http://starwars.wikia.com/wiki/Metellos,40.0,,https://starwars.fandom.com/wiki/Metellos,Metellos,False,"{'Astrographical information': {'Region': 'Core Worlds', 'Trade routes': 'Metellos-Ilum hyperspace route'}}","Metellos was a planet in the galaxy's Core Worlds region connected via hyperspace route to the planet Ilum. The route was mapped by hyperspace surveyors hired by the Jedi Order as Ilum was a world important to the training of a Jedi.
","['Hyperspace_surveyor', 'Core_Worlds', 'Planet', 'Jedi_Order', 'Metellos-Ilum_hyperspace_route', 'Hyperspace_route', 'Map', 'Canon', 'Jedi', 'Jedi_training', 'Ilum', 'The_galaxy']",0,1
Mexeluine,-1345.56,-12537.03,0.08734671948,24.58399884,382999769,Outer Rim,Anoat Sector,K18,http://starwars.wikia.com/wiki/Mexeluine,393.0,,https://starwars.fandom.com/wiki/Mexeluine,Mexeluine,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Anoat sector'}}","Mexeluine was a planet located in the Anoat sector of the galaxy's Outer Rim Territories.
","['Anoat_sector', 'Anoat', 'Blockade', 'Outer_Rim_Territories', 'Sector', 'Galactic_Empire', 'Planet', 'Iron_Blockade', 'The_Smuggler', 'Canon', 'The_galaxy']",0,0
Mijos,-1449.61,-12523.45,0.08734775719,24.58400087,382999647,Outer Rim,Anoat Sector,K18,http://starwars.wikia.com/wiki/Mijos,410.0,,https://starwars.fandom.com/wiki/Mijos,Mijos,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Anoat sector'}, 'Physical information': {'Primary terrain': 'Swamps'}}","Mijos was a planet located in the Anoat sector of the galaxy's Outer Rim Territories. It was covered in swamps inhabited by savage beasts.
","['Anoat_sector', 'Swamp', 'Alliance_to_Restore_the_Republic', 'Battle_of_Endor', 'Outer_Rim_Territories', 'Sector', 'Galactic_Empire', 'Planet', 'Iron_Blockade', 'The_Smuggler', 'Freighter', 'Canon', 'The_galaxy']",0,0
Milagro,5402.98,-6763.66,0.08727941524,24.58486252,382999413,Expansion Region,Chaykin Sector,O14,http://starwars.wikia.com/wiki/Milagro,1105.0,,https://starwars.fandom.com/wiki/Milagro,Milagro,False,"{'Astrographical information': {'Region': 'Expansion Region', 'Grid coordinates': 'O-14', 'Trade routes': 'Corellian Run'}}","Milagro was an astronomical object located in the galaxy's Expansion Region, located on the Corellian Run hyperspace route.
","['Corellian_Run', 'Standard_Galactic_Grid', 'Hyperspace_route', 'Canon', 'Expansion_Region', 'The_galaxy']",0,0
Milvayne,750.7,2300.53,0.08732581315,24.5862185,383000577,Inner Rim,,L8,http://starwars.wikia.com/wiki/Milvayne,1208.0,,https://starwars.fandom.com/wiki/Milvayne,Milvayne,False,"{'Physical information': {'Class': 'Terrestrial', 'Atmosphere': 'Breathable'}, 'Societal information': {'Immigrated species': 'Humans', 'Demonym': 'Milvaynian', 'Major cities': 'Milvayne City', 'Affiliation': ['Milvayne Authority', 'Galactic Empire']}}","Milvayne was a planet controlled by the Milvayne Authority, a harsh, justice-oriented law enforcement agency. After the establishment of the Galactic Empire, Milvayne fell under its protection, under the terms it kept an invisible presence. Milvayne's law enforcement made it a good example for the Empire, and it was promoted through propaganda as an ideal world. After being linked with proximity bombs by Cornelius Evazan, Chelli Aphra and 0-0-0 traveled to Milvayne, where they were forced to evade the law as fugitives. After Evazan widened the broadcast from Triple Zero's eyes to reach the residents of Milvayne, the Empire's Coalition for Progress wished to intervene to prevent the live feed from inspiring mischievous ideas. They were eventually forced to fire on Milvayne City as the chase escalated.
","['Star_system', 'Assassin_droid', 'Train', 'Viewscreen', 'Tam_Posla', 'Captain', 'Informahub', 'Okma', 'Atmosphere', 'Galactic_Empire', 'Planet', 'City', 'Underworld_(Milvayne)', 'Gundravian_hookspore', 'Milvayne_City', 'South_District_Seven', 'Qaberworm', 'BT-1', 'Milvayne_Authority_drone', 'The_Force', 'Gurtyl', 'Division', 'Winloss_and_Nokk%27s_starship', 'Jetpack', 'Kilometer', 'Hologram', 'Chase_on_Milvayne', 'Nokk', 'Pitina_Mar-Mas_Voor', 'Propaganda', 'Changeling', 'Limb', 'Speeder', 'Doctor', 'Pluripleq', 'Prexo', 'Tam_Posla%27s_superior_officer', 'Jedha', 'Bloatbarge', 'Chelli_Lona_Aphra', 'Winloss', 'Enduring_Pride', 'HoloNet', 'Law_enforcement_agency', 'Human', 'Fuelstop', 'Vulaada_Klam', 'Spaceport', 'Scavenger', 'Rajam_Nuss', 'Vr%27gedian_tranquilizer_harpoon', 'Unidentified_border_officer', 'Canon', 'Coalition_for_Progress', 'Droid', 'Ion-net', 'Milvayne_Authority', '0-0-0', 'Flagship', 'Proximity_bomb', 'Eye', 'Spacer', 'Cyberneticist', 'Railgun', 'Orbital_bombardment', 'Minister', 'Standard_hour', 'Death', 'Imperial_Era', 'Cornelius_Evazan']",1,0
